,Year,DistrictName,EstTotalAcres,GeneralCause,County,Population_Estimate
9527,2015,West Oregon,17.0,Equipment Use,BENTON,88443
9528,2015,West Oregon,7.2,Lightning,BENTON,88443
9529,2015,West Oregon,0.01,Equipment Use,BENTON,88443
9530,2015,West Oregon,0.1,Equipment Use,BENTON,88443
9531,2015,West Oregon,0.01,Miscellaneous,BENTON,88443
9532,2015,West Oregon,0.11,Lightning,BENTON,88443
9533,2015,West Oregon,0.05,Debris Burning,BENTON,88443
9534,2015,West Oregon,0.01,Recreation,BENTON,88443
9535,2015,West Oregon,0.01,Lightning,BENTON,88443
9536,2015,West Oregon,0.01,Equipment Use,BENTON,88443
9537,2015,West Oregon,0.04,Lightning,BENTON,88443
9538,2020,Forest Grove,0.25,Miscellaneous,YAMHILL,107664
9539,2020,Forest Grove,1.5,Equipment Use,YAMHILL,107664
9540,2020,Forest Grove,0.1,Equipment Use,YAMHILL,107664
9541,2020,Forest Grove,0.1,Lightning,YAMHILL,107664
9542,2020,Forest Grove,0.25,Equipment Use,YAMHILL,107664
9543,2020,Forest Grove,0.5,Smoking,YAMHILL,107664
9544,2020,Forest Grove,0.1,Debris Burning,YAMHILL,107664
9545,2020,West Oregon,0.4,Equipment Use,YAMHILL,107664
9546,2020,Forest Grove,0.1,Equipment Use,YAMHILL,107664
9547,2020,Forest Grove,0.05,Equipment Use,YAMHILL,107664
9548,2012,Northeast Oregon,0.5,Recreation,UNION,25801
9549,2012,Northeast Oregon,0.01,Miscellaneous,UNION,25801
9550,2012,Northeast Oregon,1.0,Recreation,UNION,25801
9551,2012,Northeast Oregon,0.25,Recreation,UNION,25801
9552,2012,Northeast Oregon,8.0,Recreation,UNION,25801
9553,2012,Northeast Oregon,0.01,Recreation,UNION,25801
9554,2012,Northeast Oregon,12.0,Debris Burning,UNION,25801
9555,2012,Northeast Oregon,12.0,Recreation,UNION,25801
9556,2011,West Oregon,0.01,Equipment Use,BENTON,86281
9557,2011,West Oregon,0.1,Equipment Use,BENTON,86281
9558,2011,West Oregon,0.01,Recreation,BENTON,86281
9559,2011,West Oregon,0.18,Debris Burning,BENTON,86281
9560,2011,West Oregon,0.4,Debris Burning,BENTON,86281
9561,2011,West Oregon,0.01,Equipment Use,BENTON,86281
9562,2017,Central Oregon,0.01,Arson,WASCO,26296
9563,2017,Central Oregon,0.01,Recreation,WASCO,26296
9564,2017,Central Oregon,0.01,Equipment Use,WASCO,26296
9565,2017,Central Oregon,0.01,Equipment Use,WASCO,26296
9566,2017,Central Oregon,0.1,Debris Burning,WASCO,26296
9567,2017,Central Oregon,1.1,Debris Burning,WASCO,26296
9568,2017,Central Oregon,68135.0,Equipment Use,WASCO,26296
9569,2017,Central Oregon,0.01,Debris Burning,WASCO,26296
9570,2017,Central Oregon,1.55,Recreation,WASCO,26296
9571,2017,Central Oregon,0.11,Recreation,WASCO,26296
9572,2017,Central Oregon,0.01,Equipment Use,WASCO,26296
9573,2017,Central Oregon,0.06,Recreation,WASCO,26296
9574,2017,Central Oregon,0.1,Arson,WASCO,26296
9575,2017,Central Oregon,0.2,Miscellaneous,WASCO,26296
9576,2017,Central Oregon,0.01,Debris Burning,WASCO,26296
9577,2010,Central Oregon,0.15,Smoking,GRANT,7465
9578,2010,Central Oregon,0.33,Miscellaneous,GRANT,7465
9579,2010,Central Oregon,0.3,Lightning,GRANT,7465
9580,2010,Central Oregon,0.25,Lightning,GRANT,7465
9581,2010,Central Oregon,0.1,Lightning,GRANT,7465
9582,2010,Central Oregon,0.1,Lightning,GRANT,7465
9583,2010,Central Oregon,0.01,Lightning,GRANT,7465
9584,2010,Central Oregon,18.93,Lightning,GRANT,7465
9585,2010,Central Oregon,0.15,Lightning,GRANT,7465
9586,2010,Central Oregon,9.2,Lightning,GRANT,7465
9587,2010,Central Oregon,0.2,Lightning,GRANT,7465
9588,2010,Central Oregon,0.01,Lightning,GRANT,7465
9589,2010,Central Oregon,47.6,Equipment Use,GRANT,7465
9590,2010,Central Oregon,0.1,Debris Burning,GRANT,7465
9591,2010,Central Oregon,0.1,Lightning,GRANT,7465
9592,2020,West Oregon,0.26,Equipment Use,BENTON,93239
9593,2020,West Oregon,0.02,Lightning,BENTON,93239
9594,2020,West Oregon,2.0,Equipment Use,BENTON,93239
9595,2020,West Oregon,0.01,Miscellaneous,BENTON,93239
9596,2020,West Oregon,0.18,Debris Burning,BENTON,93239
9597,2020,West Oregon,0.01,Equipment Use,BENTON,93239
9598,2020,West Oregon,0.01,Recreation,BENTON,93239
9599,2014,Central Oregon,0.01,Lightning,WASCO,25276
9600,2014,Central Oregon,0.1,Lightning,WASCO,25276
9601,2014,Central Oregon,22.76,Equipment Use,WASCO,25276
9602,2014,Central Oregon,0.1,Debris Burning,WASCO,25276
9603,2014,Central Oregon,0.1,Lightning,WASCO,25276
9604,2014,Central Oregon,0.1,Debris Burning,WASCO,25276
9605,2014,Central Oregon,3.7,Equipment Use,WASCO,25276
9606,2014,Central Oregon,0.01,Equipment Use,WASCO,25276
9607,2014,Central Oregon,0.5,Equipment Use,WASCO,25276
9608,2014,Central Oregon,0.1,Arson,WASCO,25276
9609,2014,Central Oregon,0.53,Debris Burning,WASCO,25276
9610,2014,Central Oregon,652.0,Recreation,WASCO,25276
9611,2014,Central Oregon,6.82,Lightning,WASCO,25276
9612,2014,Central Oregon,0.3,Arson,WASCO,25276
9613,2014,Central Oregon,0.03,Smoking,WASCO,25276
9614,2014,Central Oregon,0.1,Arson,WASCO,25276
9615,2014,Central Oregon,0.01,Debris Burning,WASCO,25276
9616,2014,Central Oregon,1.3,Arson,WASCO,25276
9617,2014,Central Oregon,3680.0,Arson,WASCO,25276
9618,2014,Central Oregon,3.6,Equipment Use,WASCO,25276
9619,2014,Central Oregon,33.7,Recreation,WASCO,25276
9620,2014,Central Oregon,0.25,Equipment Use,WASCO,25276
9621,2014,Central Oregon,0.1,Lightning,WASCO,25276
9622,2014,Central Oregon,0.25,Recreation,WASCO,25276
9623,2014,Central Oregon,10.76,Equipment Use,WASCO,25276
9624,2014,Central Oregon,11.73,Miscellaneous,WASCO,25276
9625,2014,Central Oregon,0.81,Equipment Use,WASCO,25276
9626,2020,Northeast Oregon,1.35,Debris Burning,BAKER,16284
9627,2020,Northeast Oregon,0.01,Lightning,BAKER,16284
9628,2020,Northeast Oregon,297.0,Debris Burning,BAKER,16284
9629,2020,Northeast Oregon,0.12,Lightning,BAKER,16284
9630,2020,Northeast Oregon,1.4,Lightning,BAKER,16284
9631,2020,Northeast Oregon,0.02,Lightning,BAKER,16284
9632,2020,Northeast Oregon,0.1,Equipment Use,BAKER,16284
9633,2020,Northeast Oregon,0.6,Recreation,BAKER,16284
9634,2020,Northeast Oregon,0.01,Lightning,BAKER,16284
9635,2020,Northeast Oregon,0.1,Lightning,BAKER,16284
9636,2020,Northeast Oregon,0.2,Equipment Use,BAKER,16284
9637,2020,Northeast Oregon,1.06,Lightning,BAKER,16284
9638,2020,Northeast Oregon,0.1,Lightning,BAKER,16284
9639,2020,West Oregon,0.01,Equipment Use,LINCOLN,50583
9640,2020,West Oregon,0.01,Equipment Use,LINCOLN,50583
9641,2020,West Oregon,0.1,Recreation,LINCOLN,50583
9642,2020,West Oregon,0.0,Arson,LINCOLN,50583
9643,2020,West Oregon,1.8,Debris Burning,LINCOLN,50583
9644,2020,West Oregon,1879.01,Under Invest,LINCOLN,50583
9645,2020,West Oregon,0.01,Debris Burning,LINCOLN,50583
9646,2020,West Oregon,281.75,Equipment Use,LINCOLN,50583
9647,2015,Central Oregon,0.37,Equipment Use,HOODRIVER,22925
9648,2015,Central Oregon,0.03,Debris Burning,HOODRIVER,22925
9649,2015,Central Oregon,0.01,Lightning,HOODRIVER,22925
9650,2015,Central Oregon,0.05,Equipment Use,HOODRIVER,22925
9651,2015,Central Oregon,0.01,Equipment Use,HOODRIVER,22925
9652,2015,Central Oregon,0.01,Debris Burning,HOODRIVER,22925
9653,2015,Central Oregon,0.01,Arson,HOODRIVER,22925
9654,2015,Central Oregon,3.7,Smoking,HOODRIVER,22925
9655,2015,Central Oregon,0.01,Railroad,HOODRIVER,22925
9656,2015,Central Oregon,0.01,Equipment Use,HOODRIVER,22925
9657,2015,Central Oregon,3.9,Equipment Use,HOODRIVER,22925
9658,2015,Central Oregon,0.01,Smoking,HOODRIVER,22925
9659,2015,Central Oregon,0.1,Debris Burning,HOODRIVER,22925
9660,2015,Central Oregon,0.01,Lightning,HOODRIVER,22925
9661,2015,Central Oregon,0.01,Recreation,HOODRIVER,22925
9662,2015,Central Oregon,0.01,Equipment Use,HOODRIVER,22925
9663,2015,Central Oregon,1.3,Recreation,HOODRIVER,22925
9664,2015,Central Oregon,0.01,Equipment Use,HOODRIVER,22925
9665,2015,Central Oregon,0.2,Lightning,HOODRIVER,22925
9666,2015,Central Oregon,0.32,Smoking,HOODRIVER,22925
9667,2015,Central Oregon,0.2,Recreation,HOODRIVER,22925
9668,2016,Central Oregon,0.5,Debris Burning,WASCO,25791
9669,2016,Central Oregon,0.02,Smoking,WASCO,25791
9670,2016,Central Oregon,0.16,Recreation,WASCO,25791
9671,2016,Central Oregon,0.5,Recreation,WASCO,25791
9672,2016,Central Oregon,0.83,Debris Burning,WASCO,25791
9673,2016,Central Oregon,0.02,Equipment Use,WASCO,25791
9674,2016,Central Oregon,1.0,Railroad,WASCO,25791
9675,2016,Central Oregon,31.0,Debris Burning,WASCO,25791
9676,2016,Central Oregon,99.35,Equipment Use,WASCO,25791
9677,2016,Central Oregon,0.5,Smoking,WASCO,25791
9678,2016,Central Oregon,123.0,Recreation,WASCO,25791
9679,2016,Central Oregon,1.6,Debris Burning,WASCO,25791
9680,2016,Central Oregon,1.02,Debris Burning,WASCO,25791
9681,2016,Central Oregon,1.8,Equipment Use,WASCO,25791
9682,2016,Central Oregon,5.2,Debris Burning,WASCO,25791
9683,2016,Central Oregon,0.02,Debris Burning,WASCO,25791
9684,2016,Central Oregon,21.4,Equipment Use,WASCO,25791
9685,2016,Central Oregon,0.02,Debris Burning,WASCO,25791
9686,2016,Central Oregon,2.0,Equipment Use,WASCO,25791
9687,2016,Central Oregon,0.5,Debris Burning,WASCO,25791
9688,2016,Central Oregon,4.5,Lightning,WASCO,25791
9689,2016,Central Oregon,1.0,Recreation,WASCO,25791
9690,2020,Klamath-Lake,0.25,Under Invest,LAKE,7949
9691,2020,Klamath-Lake,0.04,Lightning,LAKE,7949
9692,2020,Klamath-Lake,5.13,Under Invest,LAKE,7949
9693,2020,Klamath-Lake,2.4,Under Invest,LAKE,7949
9694,2020,Klamath-Lake,0.3,Lightning,LAKE,7949
9695,2020,Klamath-Lake,0.15,Lightning,LAKE,7949
9696,2020,Klamath-Lake,0.02,Lightning,LAKE,7949
9697,2020,Klamath-Lake,50951.0,Under Invest,LAKE,7949
9698,2020,Walker Range - WRFPA,0.5,Debris Burning,LAKE,7949
9699,2020,Klamath-Lake,1249.0,Under Invest,LAKE,7949
9700,2020,Klamath-Lake,3.7,Lightning,LAKE,7949
9701,2020,Klamath-Lake,0.1,Miscellaneous,LAKE,7949
9702,2020,Klamath-Lake,2993.0,Lightning,LAKE,7949
9703,2015,Central Oregon,0.1,Lightning,JEFFERSON,22540
9704,2015,Central Oregon,282.0,Miscellaneous,JEFFERSON,22540
9705,2015,Central Oregon,0.25,Lightning,JEFFERSON,22540
9706,2015,Central Oregon,0.08,Lightning,JEFFERSON,22540
9707,2015,Central Oregon,0.1,Lightning,JEFFERSON,22540
9708,2019,Central Oregon,0.1,Miscellaneous,MORROW,11607
9709,2019,Northeast Oregon,0.1,Lightning,MORROW,11607
9710,2019,Central Oregon,17.95,Recreation,MORROW,11607
9711,2019,Northeast Oregon,22.0,Recreation,MORROW,11607
9712,2019,Central Oregon,0.1,Lightning,MORROW,11607
9713,2019,Central Oregon,0.75,Lightning,MORROW,11607
9714,2019,Northeast Oregon,0.1,Lightning,MORROW,11607
9715,2018,West Oregon,0.1,Debris Burning,POLK,84854
9716,2018,West Oregon,0.1,Recreation,POLK,84854
9717,2018,West Oregon,0.6,Miscellaneous,POLK,84854
9718,2018,West Oregon,0.75,Equipment Use,POLK,84854
9719,2018,West Oregon,3.5,Recreation,POLK,84854
9720,2018,West Oregon,0.1,Smoking,POLK,84854
9721,2018,West Oregon,0.1,Debris Burning,POLK,84854
9722,2018,West Oregon,0.31,Equipment Use,POLK,84854
9723,2018,West Oregon,0.1,Debris Burning,POLK,84854
9724,2018,West Oregon,0.25,Debris Burning,POLK,84854
9725,2018,West Oregon,1.4,Equipment Use,POLK,84854
9726,2018,West Oregon,0.1,Recreation,POLK,84854
9727,2018,West Oregon,4.0,Debris Burning,POLK,84854
9728,2018,West Oregon,0.02,Equipment Use,POLK,84854
9729,2011,Central Oregon,26.5,Lightning,WHEELER,1418
9730,2011,Central Oregon,0.1,Lightning,WHEELER,1418
9731,2011,Central Oregon,0.01,Lightning,WHEELER,1418
9732,2011,Central Oregon,2.1,Lightning,WHEELER,1418
9733,2011,Central Oregon,16.3,Lightning,WHEELER,1418
9734,2011,Central Oregon,26.1,Miscellaneous,WHEELER,1418
9735,2011,Central Oregon,0.5,Lightning,WHEELER,1418
9736,2011,Central Oregon,0.1,Debris Burning,WHEELER,1418
9737,2011,Central Oregon,0.1,Lightning,WHEELER,1418
9738,2011,Central Oregon,3.5,Recreation,WHEELER,1418
9739,2011,Central Oregon,0.1,Lightning,WHEELER,1418
9740,2011,Central Oregon,0.8,Lightning,WHEELER,1418
9741,2011,Central Oregon,270.0,Lightning,WHEELER,1418
